id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,,lead_actors,y
3605,tt1230380,the job,the job,2009,26/09/2009,"comedy, drama, thriller",99,usa,"english, spanish",shem bitterman,"shem bitterman, shem bitterman",kiki goshay productions,"patrick john flueger, ron perlman, taryn manning, joe pantoliano, mark harelik, gregory itzin, katie lowes, joe gerety, andrew elvis miller, jack kehler, jack goshay, annette sinclair, emily scherrer, janalee keegstra, steven goldsmith",a guy looking to find employment and marry the love of his life gets in over his head when a fast-talking temp agent lands him a job.,5,750,$ 3100000,,,,6,4,,"patrick john flueger, ron perlman, taryn mannin","g, joe pantoliano, mark harelik, gregory itzin, katie lowes, joe gerety, andrew elvis miller, jack kehler, jack goshay, annette sinclair, emily scherrer, janalee keegstra, steven goldsmith"
3606,tt1230387,just peck,just peck,2009,2009,"comedy, family",90,usa,english,michael a. nickles,marc arneson,jerry leider productions,"keir gilchrist, marcia cross, adam arkin, camryn manheim, kyle kaplan, brie larson, tiya sircar, don mcmanus, tom mcgowan, john prosky, molly hagan, martin spanjers, justin lee, hayley holmes, drew tyler bell","when michael peck's overbearing parents force him to compete in the science fair, he thinks he can shock everyone. instead, peck finds that teen angst might be cliché, but it still sucks.",6.2,850,,,,,3,3,,"keir gilchrist, marcia cross, adam arkin, camryn man","heim, kyle kaplan, brie larson, tiya sircar, don mcmanus, tom mcgowan, john prosky, molly hagan, martin spanjers, justin lee, hayley holmes, drew tyler bell"
3607,tt1230414,it's complicated,it's complicated,2009,08/01/2010,"comedy, drama, romance",120,"usa, japan","english, french",nancy meyers,nancy meyers,universal pictures,"meryl streep, steve martin, alec baldwin, john krasinski, lake bell, mary kay place, rita wilson, alexandra wentworth, hunter parrish, zoe kazan, caitlin fitzgerald, emjay anthony, nora dunn, bruce altman, robert curtis brown","when attending their son's college graduation, a couple reignite the spark in their relationship. but the complicated fact is they're divorced and he's remarried.",6.5,82219,$ 85000000,$ 112735375,$ 219103655,57,233,189,,"meryl streep, steve martin, alec baldwin, john kras","inski, lake bell, mary kay place, rita wilson, alexandra wentworth, hunter parrish, zoe kazan, caitlin fitzgerald, emjay anthony, nora dunn, bruce altman, robert curtis brown"
3608,tt1230424,dance subaru,dance subaru,2009,20/03/2009,drama,105,"china, singapore, japan, south korea, hong kong",japanese,chi-ngai lee,"chi-ngai lee, chi-ngai lee",avex entertainment,"meisa kuroki, ara go, yûta hiraoka, miku sano, ken maeda, toshio kakei, kaori momoi, haruka fukuhara, jae-jung kim, hikari tobita",a ballerina overcomes the odds to follow her dreams.,6.2,156,,,$ 814648,,2,4,,"meisa kuroki, ara go, yûta hiraoka, miku sano, ken m","aeda, toshio kakei, kaori momoi, haruka fukuhara, jae-jung kim, hikari tobita"
3609,tt1230439,trash,trash,2009,30/10/2010,drama,91,spain,"spanish, catalan",carles torras,"enric pardo, carles torras",escándalo films,"óscar jaenada, judit uriach, david selvas, marta solaz, francesc ferrer, carla nieto, césar rojas, christian zataraín, isak férriz, david resplandí, alain hernández, demian sabini, sandra monclús, ferran terraza, rubén arroyo",the story of several characters who transport us to a social reality that reflects in our personal relationships: the current culture of the using and throwing relationships. the youngster ...,5.2,103,$ 3000000,,$ 155772,,,5,,"óscar jaenada, judit uriach, david selvas, marta solaz,","francesc ferrer, carla nieto, césar rojas, christian zataraín, isak férriz, david resplandí, alain hernández, demian sabini, sandra monclús, ferran terraza, rubén arroyo"
3610,tt1230448,billu,billu,2009,13/02/2009,"comedy, drama",137,india,"hindi, awadhi",priyadarshan,"manisha korde, priyadarshan",eros entertainment,"irrfan khan, lara dutta, om puri, asrani, rajpal yadav, manoj joshi, jagadish, rasika joshi, mitali mayekar, pratik dalvi, kareena kapoor, deepika padukone, shah rukh khan, shankar sachdev, chirag vohra","in an indian village, a struggling barber sees his luck begin to turn when residents learn that a famous actor he once knew is coming to town.",6.1,9515,,$ 754928,$ 8034797,,51,18,,"irrfan khan, lara dutta, om puri, asrani, rajpal ya","dav, manoj joshi, jagadish, rasika joshi, mitali mayekar, pratik dalvi, kareena kapoor, deepika padukone, shah rukh khan, shankar sachdev, chirag vohra"
3611,tt1230544,konchem ishtam konchem kashtam,konchem ishtam konchem kashtam,2009,05/02/2009,romance,165,india,telugu,kishore kumar pardasani,"a. deepakraj, abburi ravi",sri lakshmi narasimha productions,"siddharth, tamannaah bhatia, prakash raj, ramya krishnan, nassar, brahmanandam, venu madhav, raghu babu, karuna bhushan, hema, sudha, vaibhav talwar, surekha vani",siddhu always wears a smile on his face but he has sad past. geeta joins his college. both fall in love and are ready to get married. but geeta's father refuses their love unless siddhu tackle his past problem.,7,922,,,$ 1031670,,4,1,,"siddharth, tamannaah bhatia, prakash raj, ramya k","rishnan, nassar, brahmanandam, venu madhav, raghu babu, karuna bhushan, hema, sudha, vaibhav talwar, surekha vani"
3612,tt1230587,verso,verso,2009,19/11/2009,"crime, thriller",105,"switzerland, luxembourg, belgium",french,xavier ruiz,"nicholas cuthbert, xavier ruiz",tarantula suisse,"arben bajraktaraj, isabelle caillat, delphine chanéac, jola cora, chloé coulloud, emmanuel dabbous, barthélémy grossmann, thierry jorand, carlos leal, laurent lucas, nicole max, jacques michel, julie nicolet, andré oumansky, olivier perez","divorced swat officer alex decker devotes himself entirely of his work, straining his relationship with his teenage daughter. when his old childhood friend and former colleague victor is released from prison, alex must confront his past.",4.6,200,,,,,3,4,,"arben bajraktaraj, isabelle caillat, delphine chané","ac, jola cora, chloé coulloud, emmanuel dabbous, barthélémy grossmann, thierry jorand, carlos leal, laurent lucas, nicole max, jacques michel, julie nicolet, andré oumansky, olivier perez"
3613,tt1231277,s. darko,s. darko,2009,21/08/2009,"mystery, sci-fi, thriller",103,usa,english,chris fisher,"nate atkins, richard kelly",silver nitrate,"daveigh chase, briana evigan, james lafferty, ed westwick, walter platz, john hawkes, bret roberts, jackson rathbone, elizabeth berkley, barbara tarbuck, matthew davis, nathan stevens, ryan templeman, zulay henao, jj neward","donnie darko's little sister samantha and her best friend corey are on a cross-country road trip, but soon find themselves entangled in a dangerous glitch in the time-space continuum.",3.6,12743,$ 4000000,,$ 1079949,,121,86,,"daveigh chase, briana evigan, james lafferty, ed west","wick, walter platz, john hawkes, bret roberts, jackson rathbone, elizabeth berkley, barbara tarbuck, matthew davis, nathan stevens, ryan templeman, zulay henao, jj neward"
3614,tt1231287,labor pains,labor pains,2009,19/06/2009,"comedy, romance",89,usa,english,lara shapiro,"stacey kramer, lara shapiro",millennium films,"lindsay lohan, luke kirby, chris parnell, aaron yoo, bridgit mendler, tracee ellis ross, kevin covais, bonnie somerville, cheryl hines, creed bratton, janeane garofalo, keiko agena, donald v. allen, jack axelrod, alexandra barreto","a young woman pretends to be pregnant in order to avoid being fired from her job. when that gets her special treatment by everyone involved in her life, she tries to keep up the lie for nine months.",4.8,10333,$ 10000000,,$ 1892625,,22,22,,"lindsay lohan, luke kirby, chris parnell, aaron yoo",", bridgit mendler, tracee ellis ross, kevin covais, bonnie somerville, cheryl hines, creed bratton, janeane garofalo, keiko agena, donald v. allen, jack axelrod, alexandra barreto"
3615,tt1231292,kicks,kicks,2009,16/04/2010,drama,82,uk,english,lindy heymann,leigh campbell,bbc films,"kerrie hayes, nichola burley, jamie doyle, lawrence larkin, sarah jane buckley, gary cargill, derek hicks, laura wallace",two very different girls both face a sordid reality when they meet a local football star.,4.8,225,gbp 250000,,,,8,18,,"kerrie hayes, nichola burley, jamie doyle, lawrence","larkin, sarah jane buckley, gary cargill, derek hicks, laura wallace"
3616,tt1231580,alvin and the chipmunks: the squeakquel,alvin and the chipmunks: the squeakquel,2009,21/12/2009,"animation, comedy, family",88,usa,"english, french",betty thomas,"jon vitti, jonathan aibel",fox 2000 pictures,"zachary levi, david cross, jason lee, justin long, matthew gray gubler, jesse mccartney, amy poehler, anna faris, christina applegate, wendie malick, anjelah johnson-reyes, kathryn joosten, kevin g. schmidt, chris warren, bridgit mendler","the world famous singing pre-teen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as the chipettes.",4.5,40409,$ 75000000,$ 219614612,$ 443140005,41,103,106,,"zachary levi, david cross, jason lee, justin long, mat","thew gray gubler, jesse mccartney, amy poehler, anna faris, christina applegate, wendie malick, anjelah johnson-reyes, kathryn joosten, kevin g. schmidt, chris warren, bridgit mendler"
3617,tt1231593,dark moon rising,dark moon rising,2009,10/10/2009,"crime, horror, romance",124,usa,english,dana mennie,"dana mennie, ian cook",flick investment group,"max ryan, maria conchita alonso, chris mulkey, chris divecchio, ginny weirick, sid haig, billy drago, lin shaye, arielle vandenberg, rikki gagne, lee tichon, alex sell, sarah dropek, joe ordaz, dana mennie","small-town girl meets mysterious drifter boy, they fall in love. only in this case, the boy brings with him a family curse and unimaginable horror that rains hell upon the small town.",3.9,616,$ 3000000,,,,11,8,,"max ryan, maria conchita alonso, chris mulkey, chr","is divecchio, ginny weirick, sid haig, billy drago, lin shaye, arielle vandenberg, rikki gagne, lee tichon, alex sell, sarah dropek, joe ordaz, dana mennie"
3618,tt1231600,witchmaster general,witchmaster general,2009,20/04/2009,horror,94,usa,english,jim haggerty,jim haggerty,yellow ape productions,"phil lewis, colleen marie, vic martino, tatyana kot, bud stafford, suzi lorraine, erica young, anastasia bosakowski-chater, dennis newman, laura parrella, jeffrey cusimano, debbie kopacz, jae mosc, nicky figueredo, andrew phillips","an evil voodoo witchdoctor runs a murder-for-hire business. he'll do away with your unfaithful wife, your unappreciative boss, or your back-stabbing friend - but the price is your soul!",2.6,134,$ 100000,,,,10,5,,"phil lewis, colleen marie, vic martino, tatyana kot,","bud stafford, suzi lorraine, erica young, anastasia bosakowski-chater, dennis newman, laura parrella, jeffrey cusimano, debbie kopacz, jae mosc, nicky figueredo, andrew phillips"
3619,tt1232201,in the eyes of a killer,in the eyes of a killer,2009,31/05/2009,"mystery, thriller",96,usa,english,louis mandylor,"mamie jean calvert, marc cushman",ambra productions,"costas mandylor, louis mandylor, gwendolyn edwards, james marshall, randy colton, petri hawkins byrd, sherry weston, shauna harrington, valerie cortopassi, nick fenske, tyler cook, jeff redlick, bob krull, lise lee smith, john k. cortesi","jack newman lectures at the local university, is preparing for a new life with his fiancée, gwen, and has finally adapted to the challenges of a sudden accident that left him blind several ...",5.1,109,$ 1000000,,,,,,,"costas mandylor, louis mandylor, gwendolyn edwards,","james marshall, randy colton, petri hawkins byrd, sherry weston, shauna harrington, valerie cortopassi, nick fenske, tyler cook, jeff redlick, bob krull, lise lee smith, john k. cortesi"
3620,tt1232776,fish tank,fish tank,2009,11/09/2009,drama,123,"netherlands, uk",english,andrea arnold,andrea arnold,bbc films,"katie jarvis, michael fassbender, kierston wareing, rebecca griffiths, harry treadaway, sydney mary nash, carrie-ann savill, toyin ogidi, grant wild, sarah bayes, charlotte collins, kirsty smith, chelsea chase, brooke hobby, jason maza",everything changes for 15-year-old mia when her mum brings home a new boyfriend.,7.3,55727,$ 3000000,$ 374675,$ 2357852,81,120,248,,"katie jarvis, michael fassbender, kierston wareing, r","ebecca griffiths, harry treadaway, sydney mary nash, carrie-ann savill, toyin ogidi, grant wild, sarah bayes, charlotte collins, kirsty smith, chelsea chase, brooke hobby, jason maza"
3621,tt1232783,sorority row,sorority row,2009,11/09/2009,"horror, mystery",101,usa,english,stewart hendler,"josh stolberg, pete goldfinger",house row productions,"teri andrez, adam barrie, megan wolfley, robert belushi, marie blanchard, briana evigan, zack garrett, margo harshman, rumer willis, jamie chung, leah pipes, audrina patridge, matt o'leary, julian morris, debra gordon","a group of sorority sisters try to cover up the death of their house-sister after a prank gone wrong, only to be stalked by a serial killer.",5.1,27422,$ 12500000,$ 11965282,$ 27206120,24,130,172,,"teri andrez, adam barrie, megan wolfley, robert belu","shi, marie blanchard, briana evigan, zack garrett, margo harshman, rumer willis, jamie chung, leah pipes, audrina patridge, matt o'leary, julian morris, debra gordon"
3622,tt1232823,diamond dawgs,diamond dawgs,2009,15/08/2009,"action, crime, drama",90,usa,english,chris rogers,"rick jenkins, chris rogers",screenmagic films,"avnit arora, azur-de, james bargeman, adam cardon, mahari crown, matthew fuller, will green, jahmal house, david avila lane, anita leeman torres, darryl 'd'militant' littleton, sherina mikasa, brian moore, michael nance, miguel a. núñez jr.","platinum, million and dreamz are the members of a highly successful rap group called the high rollaz. they are rich, famous and have very high expectations for their next album. everything ...",1.4,128,$ 2000000,,,,3,1,,"avnit arora, azur-de, james bargeman, adam cardon, m","ahari crown, matthew fuller, will green, jahmal house, david avila lane, anita leeman torres, darryl 'd'militant' littleton, sherina mikasa, brian moore, michael nance, miguel a. núñez jr."
3623,tt1232824,into temptation,into temptation,2009,26/04/2009,drama,95,usa,english,patrick coyle,patrick coyle,ten ten films,"jeremy sisto, kristin chenoweth, brian baumgartner, bruce a. young, amy matthews, tony papenfuss, greta oglesby, ansa akyea, isabell o'connor, patrick coyle, linda kelsey, lolita lesheim, gene larche, marion markham, ann milligan","a prostitute plans to end her life on her birthday, but her priest attempts to stop her from doing so.",6.5,796,,,,,14,9,,"jeremy sisto, kristin chenoweth, brian baumgartn","er, bruce a. young, amy matthews, tony papenfuss, greta oglesby, ansa akyea, isabell o'connor, patrick coyle, linda kelsey, lolita lesheim, gene larche, marion markham, ann milligan"
3624,tt1232830,cole,cole,2009,17/06/2010,"drama, romance",95,canada,english,carl bessai,adam zang,rampart films,"richard de klerk, kandyse mcclure, sonja bennett, chad willett, stephen e. miller, rebecca jenkins, maja aro, daniel boileau, michael eisner, jack forrester, daren a. herbert, brandon jay mclaren, jana mitsoula, john stewart, anna mae wills","a small town youth finds fulfillment and romance in a big city's creative writing course, but feels obliged to sacrifice them when his sister's home life deteriorates in his absence.",6.8,270,cad 1000000,,,,2,7,,"richard de klerk, kandyse mcclure, sonja bennett, ch","ad willett, stephen e. miller, rebecca jenkins, maja aro, daniel boileau, michael eisner, jack forrester, daren a. herbert, brandon jay mclaren, jana mitsoula, john stewart, anna mae wills"
3625,tt1232831,kurôzu zero ii,kurôzu zero ii,2009,11/04/2009,action,133,japan,"japanese, english",takashi miike,"hiroshi takahashi, hiroshi takahashi",akita shoten,"shun oguri, kyôsuke yabe, meisa kuroki, nobuaki kaneko, haruma miura, sôsuke takaoka, takayuki yamada, ryôhei abe, shin'nosuke abe, ken aoki, kentez asaka, gô ayano, shunsuke daitô, kaname endô, ken'ichi endô",tension escalates and violence ensues when a young student unwittingly breaks a non-aggression pact between two rival high schools.,7.3,4128,,,$ 29893636,,6,24,,"shun oguri, kyôsuke yabe, meisa kuroki, nobuaki k","aneko, haruma miura, sôsuke takaoka, takayuki yamada, ryôhei abe, shin'nosuke abe, ken aoki, kentez asaka, gô ayano, shunsuke daitô, kaname endô, ken'ichi endô"
3626,tt1233219,"my son, my son, what have ye done","my son, my son, what have ye done",2009,08/07/2010,"drama, thriller",91,"usa, germany",english,werner herzog,"herbert golder, werner herzog",defilm,"michael shannon, willem dafoe, chloë sevigny, udo kier, michael peña, grace zabriskie, brad dourif, irma p. hall, loretta devine, candice coke, gabriel pimentel, braden lynch, james c. burns, noel arthur, julius morck","inspired by a true crime, a man begins to experience mystifying events that lead him to slay his mother with a sword.",6.3,9047,$ 2000000,,$ 67394,59,51,120,,"michael shannon, willem dafoe, chloë sevigny, udo","kier, michael peña, grace zabriskie, brad dourif, irma p. hall, loretta devine, candice coke, gabriel pimentel, braden lynch, james c. burns, noel arthur, julius morck"
3627,tt1233227,saw vi,saw vi,2009,23/10/2009,"horror, mystery, thriller",90,"canada, usa, uk, australia",english,kevin greutert,"patrick melton, marcus dunstan",twisted pictures,"tobin bell, costas mandylor, mark rolston, betsy russell, shawnee smith, peter outerbridge, athena karkanis, samantha lemole, tanedra howard, marty moreau, shawn ahmed, janelle hutchison, gerry mendicino, caroline cave, george newbern","agent strahm is dead, and fbi agent erickson draws nearer to hoffman. meanwhile, a pair of insurance executives find themselves in another game set by jigsaw.",6,95493,$ 11000000,$ 27693292,$ 68233629,30,206,165,,"tobin bell, costas mandylor, mark rolston, betsy ru","ssell, shawnee smith, peter outerbridge, athena karkanis, samantha lemole, tanedra howard, marty moreau, shawn ahmed, janelle hutchison, gerry mendicino, caroline cave, george newbern"
3628,tt1234432,grande ourse - la clé des possibles,grande ourse - la clé des possibles,2009,27/03/2009,"mystery, sci-fi",104,canada,french,patrice sauvé,frédéric ouellet,point de mire,"marc messier, normand daneau, fanny mallette, maude guérin, gabrielle lazure, frédéric gilles, monique mercure, vassili schneider, marie tifo, evelyne brochu, emmanuel seguin, marcel pomerlo, anne dorval, véronique clusiau, francis ducharme","to save his best friend, louis-bernard lapointe has to transport himself to a parallel world to find the 'key of possibilities', a magical and legendary object that allow his user to visit ...",5.9,211,cad 5500000,,,,3,3,,"marc messier, normand daneau, fanny mallette, mau","de guérin, gabrielle lazure, frédéric gilles, monique mercure, vassili schneider, marie tifo, evelyne brochu, emmanuel seguin, marcel pomerlo, anne dorval, véronique clusiau, francis ducharme"
3629,tt1234541,the butterfly effect 3: revelations,the butterfly effect 3: revelations,2009,31/07/2009,"crime, sci-fi, thriller",90,usa,english,seth grossman,holly brix,after dark films,"chris carmack, rachel miner, melissa jones, kevin yon, lynch r. travis, sarah habel, mia serafino, hugh maguire, richard wilkinson, chantel giacalone, michael ellison, ulysses hernandez, linda boston, michael paul place, catherine towne",sam reide uses his power to time travel to solve the mystery of his girlfriend's death.,5.6,17923,$ 4500000,,$ 708152,,59,33,,"chris carmack, rachel miner, melissa jones, kevin yo","n, lynch r. travis, sarah habel, mia serafino, hugh maguire, richard wilkinson, chantel giacalone, michael ellison, ulysses hernandez, linda boston, michael paul place, catherine towne"
3630,tt1234542,le dernier vol,le dernier vol,2009,16/12/2009,"adventure, drama, romance",98,france,french,karim dridi,"pascal arnold, karim dridi",gaumont,"marion cotillard, guillaume canet, guillaume marquet, fred epaud, saïdou abatcha, michaël vander-meiren, nabil imtital, halimata graille, mohamed kounda, mohamed ixa, swann arlaud, ben aïssa el jirari, robert hoehn",a woman goes on a journey to find her lover after his plane disappears in the sahara.,5.5,1019,$ 24000000,,$ 2823206,,7,7,,"marion cotillard, guillaume canet, guillaume marqu","et, fred epaud, saïdou abatcha, michaël vander-meiren, nabil imtital, halimata graille, mohamed kounda, mohamed ixa, swann arlaud, ben aïssa el jirari, robert hoehn"
3631,tt1234548,the men who stare at goats,the men who stare at goats,2009,06/11/2009,"comedy, war",94,"usa, uk","english, arabic",grant heslov,"jon ronson, peter straughan",bbc films,"george clooney, ewan mcgregor, jeff bridges, kevin spacey, stephen lang, robert patrick, waleed zuaiter, stephen root, glenn morshower, nick offerman, tim griffin, rebecca mader, jacob browne, todd lawson latourrette, brad grunberg","a reporter in iraq might just have the story of a lifetime when he meets lyn cassady, a guy who claims to be a former member of the u.s. army's new earth army, a unit that employs paranormal powers in their missions.",6.2,122940,$ 25000000,$ 32428195,$ 68968688,54,288,269,,"george clooney, ewan mcgregor, jeff bridges, kevin sp","acey, stephen lang, robert patrick, waleed zuaiter, stephen root, glenn morshower, nick offerman, tim griffin, rebecca mader, jacob browne, todd lawson latourrette, brad grunberg"
3632,tt1234550,rage,rage,2009,09/11/2009,drama,98,"uk, usa",english,sally potter,sally potter,adventure pictures,"simon abkarian, patrick j. adams, riz ahmed, bob balaban, adriana barraza, steve buscemi, jakob cedergren, lily cole, judi dench, eddie izzard, jude law, john leguizamo, david oyelowo, dianne wiest",a young blogger at a new york fashion house shoots behind-the-scenes interviews on his cell-phone.,4.7,968,$ 1000000,,,,16,18,,"simon abkarian, patrick j. adams, riz ahmed, bob b","alaban, adriana barraza, steve buscemi, jakob cedergren, lily cole, judi dench, eddie izzard, jude law, john leguizamo, david oyelowo, dianne wiest"
3633,tt1234554,tannöd,tannöd,2009,19/11/2009,"crime, drama, horror",93,"germany, switzerland",german,bettina oberli,"petra lüschow, andrea maria schenkel",wüste film,"julia jentsch, monica bleibtreu, volker bruch, filip peeters, gundi ellert, brigitte hobmeier, lisa kreuzer, vitus zeplichal, clara conzen, lasse bo rosenthal, nils althaus, dagmar sachse, werner prinz, regina fritsch, janina stopper",on a remote farm an entire family is murdered.,5.6,894,eur 3800000,,$ 1690811,,2,18,,"julia jentsch, monica bleibtreu, volker bruch, fi","lip peeters, gundi ellert, brigitte hobmeier, lisa kreuzer, vitus zeplichal, clara conzen, lasse bo rosenthal, nils althaus, dagmar sachse, werner prinz, regina fritsch, janina stopper"
3634,tt1234947,the sacred,the sacred,2009,13/11/2011,horror,93,usa,,jose zambrano cassella,"sharon reed, sharon reed",sacred productions,"jessica blackmore, lauren brown, david mackey, ryan marsico, jordan wall, john kyle, john archer lundgren, leander suleiman, connor boyle, garrett boyle, luis burbano, michael ray davis, sheila fearson, ansley gordon, thomas gould","a group of students travel to a remote and sacred native american patch of land, in order to complete a thesis on native american folklore. this distant swamp area was used hundreds of ...",4.6,205,,,,,8,6,,"jessica blackmore, lauren brown, david mackey, ryan","marsico, jordan wall, john kyle, john archer lundgren, leander suleiman, connor boyle, garrett boyle, luis burbano, michael ray davis, sheila fearson, ansley gordon, thomas gould"
3635,tt1235124,dorian gray,dorian gray,2009,09/09/2009,"drama, fantasy, thriller",112,uk,english,oliver parker,"toby finlay, oscar wilde",ealing studios,"ben barnes, john hollingworth, cato sandford, pip torrens, fiona shaw, ben chaplin, caroline goodall, maryam d'abo, michael culkin, colin firth, emilia fox, nathan rosen, jeff lipman, louise kempton, douglas henshall","a corrupt young man somehow keeps his youthful beauty eternally, but a special painting gradually reveals his inner ugliness to all.",6.3,58504,,,$ 22410097,,141,87,,"ben barnes, john hollingworth, cato sandford, pi","p torrens, fiona shaw, ben chaplin, caroline goodall, maryam d'abo, michael culkin, colin firth, emilia fox, nathan rosen, jeff lipman, louise kempton, douglas henshall"
3636,tt1235142,last ride,last ride,2009,02/07/2009,drama,90,australia,english,glendyn ivin,"mac gudgeon, denise young",australian film finance corporation (affc),"hugo weaving, tom russell, anita hegh, john brumpton, kelton pell, sonya suares, loren taylor, adam morgan, chrissie page, chris weir, michael allen, beau hurren, mick coulthard, lucy russell, jane liscombe","a young boy travels across australia with his father, who's wanted by the law for committing a violent crime.",6.7,2142,aud 3500000,$ 6853,$ 251018,68,21,38,,"hugo weaving, tom russell, anita hegh, john bru","mpton, kelton pell, sonya suares, loren taylor, adam morgan, chrissie page, chris weir, michael allen, beau hurren, mick coulthard, lucy russell, jane liscombe"
3637,tt1235162,nuummioq,nuummioq,2009,01/11/2009,"drama, romance",95,greenland,"danish, greenlandic","torben bech, otto rosing",torben bech,3900 pictures,"lars rosing, angunnguaq larsen, julie berthelsen, marius olsen, makka kleist, amos egede, morten rose, else danis, anja jochimsen, ulrikka holm, maria p. kjærulff, arnatsiaq reimer eriksen, sorya paprajong, johannes madsen, karsten sommer",a love-struck man discovers he has an incurable illness shortly after meeting the woman of his dreams.,6.2,160,dkk 4700000,,,,3,3,,"lars rosing, angunnguaq larsen, julie berthelsen,","marius olsen, makka kleist, amos egede, morten rose, else danis, anja jochimsen, ulrikka holm, maria p. kjærulff, arnatsiaq reimer eriksen, sorya paprajong, johannes madsen, karsten sommer"
3638,tt1235166,un prophète,un prophète,2009,22/01/2010,"crime, drama",155,"france, italy","french, arabic, corsican",jacques audiard,"thomas bidegain, jacques audiard",why not productions,"tahar rahim, niels arestrup, adel bencherif, reda kateb, hichem yacoubi, jean-philippe ricci, gilles cohen, pierre leccia, antoine basler, foued nassah, jean-emmanuel pagni, frédéric graziani, leïla bekhti, rabah loucif, slimane dazi",a young arab man is sent to a french prison.,7.9,89187,$ 13000000,$ 2087720,$ 17873691,90,163,262,,"tahar rahim, niels arestrup, adel bencherif, reda k","ateb, hichem yacoubi, jean-philippe ricci, gilles cohen, pierre leccia, antoine basler, foued nassah, jean-emmanuel pagni, frédéric graziani, leïla bekhti, rabah loucif, slimane dazi"
3639,tt1235200,mercy,mercy,2009,01/06/2009,"drama, romance",87,usa,english,patrick hoelck,scott caan,ifc films,"scott caan, wendy glenn, troy garity, erika christensen, alexie gilmore, john boyd, dylan mcdermott, james caan, kelly lynch, balthazar getty, whitney able, michael testone, jamie strange, holly valance, bre blair","a young novelist tries to write about love, but realizes he will first need some real-life experience before taking on the subject.",6.1,1213,,$ 6780,$ 6780,46,10,10,,"scott caan, wendy glenn, troy garity, erika christens","en, alexie gilmore, john boyd, dylan mcdermott, james caan, kelly lynch, balthazar getty, whitney able, michael testone, jamie strange, holly valance, bre blair"
3640,tt1235404,31 north 62 east,31 north 62 east,2009,18/09/2009,thriller,105,uk,english,tristan loraine,"leofwine loraine, tristan loraine",31 north 62 east,"heather peace, lee godfrey, aurélie bargème, john rhys-davies, kulvinder ghir, marina sirtis, george calil, adrian goulder, chris goulder, tristan loraine, kammy darweish, leofwine loraine, kate garbutt, brad bennetts, christopher simpson","a psychological thriller about how an elite s.a.s. unit's position is revealed by the british prime minister to ensure an arms deal goes ahead, and to secure his re-election.",4.1,314,$ 3100000,,,,9,12,,"heather peace, lee godfrey, aurélie bargème, john rh","ys-davies, kulvinder ghir, marina sirtis, george calil, adrian goulder, chris goulder, tristan loraine, kammy darweish, leofwine loraine, kate garbutt, brad bennetts, christopher simpson"
3641,tt1235424,ganz nah bei dir,ganz nah bei dir,2009,12/11/2009,"comedy, drama",88,germany,german,almut getto,"speedy deftereos, almut getto",norddeutscher rundfunk (ndr),"bastian trost, moritz berg, stephan bieker, katja danowski, piet fuchs, stephan grossmann, traute hoess, jörg malchow, aurel manthei, axel olsson, oscar ortega sánchez, andreas patton, heiko pinkowski, jürgen rißmann, arndt schwering-sohnrey",the lonely bank-employee phillip follows a strict pattern of somewhat compulsive actions keeping his encounters with strangers to a minimum.,6.7,155,,,$ 58160,,,15,,"bastian trost, moritz berg, stephan bieker, katja da","nowski, piet fuchs, stephan grossmann, traute hoess, jörg malchow, aurel manthei, axel olsson, oscar ortega sánchez, andreas patton, heiko pinkowski, jürgen rißmann, arndt schwering-sohnrey"
3642,tt1235448,the thaw,the thaw,2009,29/09/2010,"horror, sci-fi, thriller",90,canada,english,mark a. lewis,"mark a. lewis, michael lewis",anagram pictures,"val kilmer, alexandra staseson, brad dryborough, greg rogers, william b. davis, garry chalk, peter kelamis, brenda crichlow, anne marie deluise, john callander, lamech kadloo, kyle schmid, steph song, aaron ashmore, evan adams",a research expedition to the arctic discovers that a melting polar ice cap has released a deadly prehistoric parasite.,5.2,10862,,,$ 149857,,68,45,,"val kilmer, alexandra staseson, brad dryborough, greg","rogers, william b. davis, garry chalk, peter kelamis, brenda crichlow, anne marie deluise, john callander, lamech kadloo, kyle schmid, steph song, aaron ashmore, evan adams"
3643,tt1235536,lucky luke,lucky luke,2009,21/10/2009,"adventure, comedy, western",103,"france, argentina",french,james huth,"sonja shillito, james huth",ugc ym,"jean dujardin, michaël youn, sylvie testud, daniel prévost, alexandra lamy, melvil poupaud, jean-françois balmer, andré oumansky, gabriel corrado, pompeyo audivert, atilio pozzobon, alberto laiseca, mathias sandor, carolina presno, carlos kaspar",fearless gunslinger lucky luke is ordered by the president to bring peace to daisy town.,4.7,3670,eur 27000000,,$ 17854472,,17,22,,"jean dujardin, michaël youn, sylvie testud, daniel","prévost, alexandra lamy, melvil poupaud, jean-françois balmer, andré oumansky, gabriel corrado, pompeyo audivert, atilio pozzobon, alberto laiseca, mathias sandor, carolina presno, carlos kaspar"
